curso;codigo;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;Correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Regimen_general;Regimen_adultos;Regimen_especial;pub_adh_inf1;pub_noadh_inf1;priv_adh_inf1;priv_noadh_inf1;pub_inf2;priv_c_inf2;priv_noc_inf2;pub_pri;priv_c_pri;priv_noc_pri;pub_eso;priv_c_eso;priv_noc_eso;pub_bach_ord;priv_c_bach_ord;priv_noc_bach_ord;pub_bach_adul;pub_bach_semi_dist;pub_fpbasica;priv_c_fpbas;priv_noc_fpbas;pub_fpgm_ord;priv_c_fpgm_ord;priv_noc_fpgm_ord;pub_fpgm_adul;pub_fpgm_semi_dist;priv_noc_fpgm_semi_dist;pub_fpgs_ord;priv_c_fpgs_ord;priv_noc_fpgs_ord;pub_fpgs_adul;priv_noc_fpgs_adul;pub_fpgs_semi_dist;priv_noc_fpgs_semi_dist;pub_ce_gm;pri_noc_ce_gm;pub_ce_gs;pri_noc_ce_gs;pub_ee;priv_c_ee;priv_noc_ee;pub_ccff_gm_apd;priv_ccff_gm_apd;pub_ccff_gs_apd;priv_ccff_gs_apd;pub_ESD;priv_ESD;priv_Master_EA;pub_Dra;priv_Dra;pub_Ens_Mus;priv_Ens_Mus;pub_Ens_Dan;priv_Ens_Dan;pub_Ens_no_reg_mus;priv_Ens_no_reg_mus;pub_Ens_no_reg_dan;priv_Ens_no_reg_dan;pub_idi;pub_idi_libre;pub_Ens_no_reg_idi;pub_Dep_gm;priv_Dep_gm;pub_Dep_gs;priv_Dep_gs;pub_Adul_formal;pub_planes
22;04006239;Conservatorio Profesional de Danza;Kina Jiménez;Público;C/ Padre Méndez, s/n;Almería;04013;Almería;Almería;04006;671531014;04006239.edu@juntadeandalucia.es;36,83897413732837;-2,4525314569473266;548814,336;4077149,321;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006343;Centro de Educación Infantil;Fantasy;Privado;C/ Lentisco, 13 y 17;Almería;04013;Almería;Almería;04007;696973944;escuelainfantil@fantasy.es;36,835634602706825;-2,44505373629363;549483,2346;4076782,706;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006380;Centro de Educación Infantil;Arco Iris;Privado;C/ Villa de Artes, 10;Almería;04013;Almería;Almería;04006;950220701;arcoiris.escuelainfantil@gmail.com;36,84418401019656;-2,4469420121955636;549309,371;4077730,131;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006410;Colegio de Educación Infantil y Primaria;Virgilio Valdivia;Público;C/ Gran Canaria, s/n;Aguadulce;04079;Roquetas de Mar;Almería;04720;671599958;04006410.edu@juntadeandalucia.es;36,81656985046785;-2,5831943643488557;537174,7141;4074605,212;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006446;Colegio de Educación Infantil y Primaria;Ginés Morata;Público;C/ Sahara, 137;Almería;04013;Almería;Almería;04009;950153325;04006446.edu@juntadeandalucia.es;36,85621963916418;-2,4471603599050944;549282,1772;4079065,154;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006461;Centro de Educación Infantil;El Patio;Privado;C/ Sevilla, 21;Huércal-Overa;04053;Huércal-Overa;Almería;04600;950470872;sedesgomez@hotmail.com;37,39301759952933;-1,9478975308014696;593129,316;4138991,827;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006574;Centro de Educación Infantil;Mofly;Privado;Plaza de la Colonización, 4;Campohermoso;04066;Níjar;Almería;04110;675013376;ceimofly@gmail.com;36,93569405861036;-2,130826041480077;577401,5912;4088091,55;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04006689;Instituto de Educación Secundaria;Luz del Mar;Público;Avda. de la Luz, s/n;El Ejido;04902;El Ejido;Almería;04700;950101036;04006689.edu@juntadeandalucia.es;36,779568266496206;-2,8098027551236555;516971,7378;4070436,483;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04007517;Colegio de Educación Infantil y Primaria;Almerimar;Público;C/ La Sal, esquina c/ Mascarón;Ensenada de San Miguel;04902;El Ejido;Almería;04711;950034008;04007517.edu@juntadeandalucia.es;36,71152170834842;-2,8056218059222146;517360,1342;4062888,918;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04007700;Colegio de Educación Infantil y Primaria;La Molina;Público;C/ Camino del Puerto, 19.;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;950153330;04007700.edu@juntadeandalucia.es;36,75880495193641;-2,618361547257564;534063,7149;4068184,257;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04007797;Colegio de Educación Infantil y Primaria;Juan Sebastián Elcano;Público;C/ Juan Sebastián Elcano, s/n;San Isidro de Níjar;04066;Níjar;Almería;04117;950153327;04007797.edu@juntadeandalucia.es;36,91476373359211;-2,172974778506159;573668,2275;4085736,253;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008030;Centro de Educación Infantil;La Nube;Privado;C/ José María Artero, 8, Bajo;Almería;04013;Almería;Almería;04007;622026161;lanubelena@hotmail.com;36,833416947619675;-2,4456540096884964;549431,1362;4076536,388;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008081;Centro de Educación Infantil;Trampolín;Privado;C/ Real, 115;Almería;04013;Almería;Almería;04002;950262369;guarderiatrampolin@hotmail.com;36,83598596236778;-2,46667742729187;547554,868;4076810,705;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008091;Centro de Educación Infantil;Bajo el Mar;Privado;C/ Juan Antonio Samaranch, 5;Roquetas de Mar;04079;Roquetas de Mar;Almería;04740;667711346;guarderiasbajoelmar@gmail.com;36,765809253471716;-2,6097667429845237;534827,6932;4068964,333;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008315;Instituto de Educación Secundaria;Villavieja;Público;Avda. del Estudiante, s/n;Berja;04029;Berja;Almería;04760;950579672;04008315.edu@juntadeandalucia.es;36,83849758276717;-2,9487964510917664;504565,5081;4076957,85;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008388;Colegio de Educación Infantil y Primaria;José Saramago;Público;C/ Gran Vía Marqués de Casablanca, 103;Puebla de Vícar;04102;Vícar;Almería;04738;671594315;04008388.edu@juntadeandalucia.es;36,80342272558166;-2,6518290933663593;531058,4989;4073122,309;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008421;Colegio de Educación Infantil y Primaria;Gabriel Cara;Público;C/ Cerro Muriano, 1;Las Marinas;04079;Roquetas de Mar;Almería;04740;697953847;04008421.edu@juntadeandalucia.es;36,73291811553387;-2,6266781171827915;533332,5979;4065309,724;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008443;Escuela Oficial de Idiomas;Vélez-Rubio;Público;C/ Concepción, 21;Vélez-Rubio;04099;Vélez-Rubio;Almería;04820;950419506;04008443.edu@juntadeandalucia.es;37,64949273614129;-2,068819999694824;582143,6274;4167334,424;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N
22;04008455;Centro de Educación Infantil;Down Almería;Privado;C/ José Morales Abad, 10;Almería;04013;Almería;Almería;04007;950268777;mila@asalsido.org;36,832842025238655;-2,457950617209235;548334,9977;4076466,321;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008467;Centro de Educación Infantil;Mi Primer Cole;Privado;C/ Pasaje de Araoz, 88-Local 4;Almería;04013;Almería;Almería;04009;950087695;guarderiamiprimercole@hotmail.com;36,84879114453779;-2,453545331954956;548717,706;4078237,821;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008479;Centro de Educación Infantil;Casiopea;Privado;C/ Ciudad Real, 31;El Ejido;04902;El Ejido;Almería;04700;619968285;escuelainfantilcasiopea@gmail.com;36,77639990078811;-2,817346751689911;516299,2398;4070083,707;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008480;Centro Docente Privado de Educación Especial;Down Almería;Privado;C/ José Morales Abad, 10;Almería;04013;Almería;Almería;04007;950268777;educacion@asalsido.org;36,8328956945152;-2,4580471791202853;548326,3533;4076472,226;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008492;Centro de Educación Infantil;Villa Jardín;Privado;C/ García de Villarroel, Bloque, 7 Bajo;Almería;04013;Almería;Almería;04009;655405509;ceivillajardin@gmail.com;36,86183014280248;-2,443886275019395;549570,4201;4079689,233;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008509;Escuela Municipal de Música;Diego Garrido López;Público;Plaza Hospital, s/n;Vera;04100;Vera;Almería;04620;950392795;musica@vera.es;37,2461703740007075;-1,8667959328680011;600503,8311;4122783,006;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;04008522;Centro de Educación Infantil;Pezqueñines;Privado;Tvsía. de San Luis, 55, local 2;Almería;04013;Almería;Almería;04009;950092774;ceipezquenines@gmail.com;36,849473858142964;-2,4456634648558974;549419,9596;4078317,604;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008534;Centro de Educación Infantil;Duendes;Privado;C/ Camino del encaje, 6;Retamar;04013;Almería;Almería;04131;950207040;duendes@ceiduendesyceipasitos.com;36,83512337427666;-2,308882790878518;561625,8339;4076805,155;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008546;Centro de Educación Infantil;Gente Menuda;Privado;C/ Hermanos Espinosa Alfonso, 66, Bajo;Santa María del Águila;04902;El Ejido;Almería;04710;669455652;escuelagentemenuda@gmail.com;36,7835399878526;-2,77404472930168;520161,4727;4070884,001;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008558;Centro de Educación Infantil;Travesuras;Privado;C/ Reyes Católicos, 135, esquina C/ Jade;El Ejido;04902;El Ejido;Almería;04700;646200059;travesuras_olga@hotmail.com;36,76743203169629;-2,8148495320471394;516524,0062;4069089,337;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008561;Centro de Educación Infantil;Pequeños Genios;Privado;C/ Magallanes del Alquián, 15;El Alquián;04013;Almería;Almería;04130;950600289;pequegenios77@gmail.com;36,85173549241817;-2,3549635900144494;557504,3897;4078619,251;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008571;Centro de Educación Infantil;Campanilla;Privado;C/ Carril, 54;Huércal-Overa;04053;Huércal-Overa;Almería;04600;950616111;cei_campanilla@yahoo.es;37,3897401249206;-1,94485429511652;593402,77;4138631,214;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008583;Centro de Educación Infantil;Pequeñilandia;Privado;C/ Comercio, 6;Campohermoso;04066;Níjar;Almería;04410;950385346;dolores_jimenez_cayuela@hotmail.com;36,938323205851354;-2,1308419388101356;577397,5164;4088383,203;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008595;Centro de Educación Infantil;Casa de niños y niñas de la Fuentecica;Privado;C/ Las Negras, 32- Bloque 6 Bajo;Almería;04013;Almería;Almería;04008;950258707;casadeninasyninoslafuentecica@hotmail.com;36,847645455248845;-2,470764705414922;547183,2503;4078102,085;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008601;Centro de Educación Infantil;Ejido-Baby;Privado;C/ García Espín, 37, esquina C/ Toledo;El Ejido;04902;El Ejido;Almería;04700;950489304;ejidobaby@hotmail.com;36,7705744311274;-2,8168254299760065;516346,9973;4069437,581;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008613;Centro de Educación Infantil;Emi;Privado;C/ Hermanos Machado, 82;Las Cabañuelas;04102;Vícar;Almería;04738;950554024;emiliag53@gmail.com;36,8074441231597;-2,6319783680584123;532827,568;4073575,034;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008625;Centro de Educación Infantil;Gruñones;Privado;C/ Benahadux, 16;La Cañada de San Urbano;04013;Almería;Almería;04120;661294332;grunones@grunones.es;36,838801416623966;-2,4022099103947365;553301,3568;4077157,048;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008637;Centro de Educación Infantil;Bambi;Privado;C/ Calar Alto, 15;Almería;04013;Almería;Almería;04004;620368139;veronicavidanarueda@gmail.com;36,8433578184693;-2,45892805081256;548241,2334;4077632,361;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008649;Centro de Educación Infantil;Mickey-Park;Privado;Plaza de la Coscoja, s/n, Portal 2, Local A y B;Almería;04013;Almería;Almería;04007;658560818;mickeypark2020@gmail.com;36,83423024543183;-2,4432380142447982;549646,0473;4076627,861;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008650;Centro de Educación Infantil;Globitos;Privado;C/ Soldado Español, 30;Almería;04013;Almería;Almería;04004;617142253;anarodriguez1990@msn.com;36,83500791125571;-2,458052290252681;548324,5689;4076706,535;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008662;Centro de Educación Infantil;Virgen del Saliente;Privado;C/ Barranco Tejeras, s/n;Albox;04006;Albox;Almería;04800;950431032;ceivirgendelsaliente@elsaliente.com;37,38874726150396;-2,138890394853661;576227,0843;4138346,626;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008674;Centro de Educación Infantil;La Oca;Privado;C/ Reyes Católicos, 14;Almería;04013;Almería;Almería;04001;950251298;guarderia.laoca.sca@gmail.com;36,83899506848761;-2,462538605350119;547922,0408;4077146,577;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008686;Colegio Público Rural;Azahar;Público;C/ Ruedos del Pueblo, s/n;Alboloduy;04005;Alboloduy;Almería;04531;950156848;04008686.edu@juntadeandalucia.es;37,03288153810444;-2,619575903948544;533834,1278;4098587,687;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008698;Centro de Educación Infantil;Volteretas;Privado;C/ Los Picos, s/n;Almería;04013;Almería;Almería;04004;640100639;escuelainfantilvolteretas@gmail.com;36,83620063400137;-2,4566352367401123;548450,174;4076839,563;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008716;Escuela Infantil;Garabato;Público;Plaza del Rey Alabez, s/n;Mojácar;04064;Mojácar;Almería;04638;950475229;trini.mojacar@gmail.com;37,138648713858146;-1,8540050565618457;601782,5407;4110867,901;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008728;Escuela Infantil;El Mirador;Público;C/ Huelva, s/n;Benahadux;04024;Benahadux;Almería;04410;950310001;elmirador@elsaliente.com;36,92757810503745;-2,4585575363181533;548221,2742;4086975,316;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008731;Escuela Infantil;Arco Iris;Público;C/ Manuel Salmerón, 72;Berja;04029;Berja;Almería;04760;639817300;puri_guardería@hotmail.com;36,844427803039316;-2,947360032468282;504693,2224;4077615,76;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008741;Escuela Infantil;Balanegra;Público;C/ Macael, s/n;Balanegra;04904;Balanegra;Almería;04713;655706432;rosa.megias@macrosad.com;36,747602346828124;-2,908355462597683;508181,0443;4066877,589;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008753;Escuela Infantil;Cantoria;Público;Plaza del Emigrante, 1;Cantoria;04031;Cantoria;Almería;04850;950436000;josefinacanto@yahoo.es;37,35250331167766;-2,189885833436847;571747,2982;4134285,627;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008765;Escuela Infantil;Chirivel;Público;C/ Posadas, 11;Chirivel;04037;Chirivel;Almería;04825;950413446;isamoya97@hotmail.com;37,594985505841365;-2,268831382266285;564546,5467;4161130,637;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008777;Centro de Educación Infantil;Dumbo;Privado;C/ Profesor Tierno Galván, s/n;Huércal de Almería;04052;Huércal de Almería;Almería;04230;950301603;casedumbo@elsaliente.com;36,88486782916784;-2,4389374801576195;549996,5287;4082247,438;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008789;Escuela Infantil;Fines;Público;C/ Oceanía, s/n;Fines;04044;Fines;Almería;04869;950444127;guarderiafines@gmail.com;37,3616258985808;-2,2645890712738037;565123,2641;4135243,566;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;04008790;Escuela Infantil;San Agustín;Público;C/ Santo Ángel de la Guarda, 9;San Agustín;04902;El Ejido;Almería;04716;950536122;gsanagustin12@gmail.com;36,710994355273215;-2,697248160839081;527039,312;4062855,521;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
